"Zaman","RuzgarYonu","HavaBasinci","BagilNem","RuzgarHizi","SolarRadyasyon","ToprakSicakligi","HavaSicakligi"
2017-01-10 06:10:00,124,1007.2,23,6,59,29.8,22.21
2017-01-10 06:20:00,125,1007.2,22.7,6,143,29.7,22.43
2017-01-10 06:30:00,120,1007.2,22.6,5,194,29.7,22.64
2017-01-10 06:40:00,114,1007.1,22.2,6,252,29.6,22.75
2017-01-10 06:50:00,106,1007.1,22.1,7,281,29.5,22.96
2017-01-10 07:00:00,117,1007,21.8,5,293,29.4,23.45
2017-01-10 07:10:00,136,1007.1,21.1,5,351,29.4,23.75
2017-01-10 07:20:00,109,1006.9,21.2,6,387,29.3,24.16
2017-01-10 07:30:00,117,1007,19.6,4,436,29.2,25.01
2017-01-10 07:40:00,154,1007.3,18.9,3,475,29.2,25.39
2017-01-10 07:50:00,208,1007.4,21.2,3,512,29.1,25.36
2017-01-10 08:00:00,196,1007.4,20.8,4,541,29,25.53
2017-01-10 08:10:00,197,1007.4,19.7,4,591,29,25.99
2017-01-10 08:20:00,160,1007.4,19,4,631,28.9,26.63
2017-01-10 08:30:00,184,1007.4,19.1,4,660,28.9,26.76
2017-01-10 08:40:00,139,1007.4,17.7,5,699,28.8,27.64
2017-01-10 08:50:00,147,1007.2,16.9,5,734,28.8,27.8
2017-01-10 09:00:00,151,1007.3,15.7,5,765,28.7,28.5
2017-01-10 09:10:00,159,1007.6,16,4,801,28.7,28.44
2017-01-10 09:20:00,130,1007.9,14.8,4,830,28.7,29.24
2017-01-10 09:30:00,154,1008.2,14.2,5,856,28.7,29.58
2017-01-10 09:40:00,179,1008.4,14.8,4,884,28.7,29.49
2017-01-10 09:50:00,170,1008.5,14,4,912,28.7,30.03
2017-01-10 10:00:00,144,1008.5,13.4,4,932,28.7,30.47
2017-01-10 10:10:00,143,1008.5,13.3,4,956,28.7,30.69
2017-01-10 10:20:00,4,1008.4,12.3,4,962,28.7,32.14
2017-01-10 10:30:00,145,1008.2,11.4,4,985,28.8,32.02
2017-01-10 10:40:00,260,1008.2,11.4,4,1013,28.8,32.55
2017-01-10 10:50:00,114,1008.2,11.1,4,1016,28.8,32.8
2017-01-10 11:00:00,240,1008,17.2,5,1030,28.9,33.01
2017-01-10 11:10:00,241,1008,19,7,1026,29,31.23
2017-01-10 11:20:00,247,1007.8,21.4,6,1040,29.1,30.44
2017-01-10 11:30:00,244,1007.7,24.6,6,1029,29.1,30.14
2017-01-10 11:40:00,290,1007.4,23.3,5,1041,29.2,30.55
2017-01-10 11:50:00,239,1007.2,19.6,6,1062,29.3,31.18
2017-01-10 12:00:00,235,1007.1,19.9,6,1069,29.4,32.71
2017-01-10 12:10:00,0,1006.9,21.4,7,1055,29.5,31.47
2017-01-10 12:20:00,236,1006.8,22.8,7,1069,29.7,30.42
2017-01-10 12:30:00,242,1006.6,21.9,7,1079,29.8,31.54
2017-01-10 12:40:00,255,1006.5,21.1,7,1070,29.9,32.01
2017-01-10 12:50:00,229,1006.3,19.5,7,1080,30.1,31.43
2017-01-10 13:00:00,240,1006.2,19.4,7,1049,30.2,31.55
2017-01-10 13:10:00,237,1006.1,20.7,7,1059,30.3,32.25
2017-01-10 13:20:00,255,1006,19.5,7,1044,30.5,31.27
2017-01-10 13:30:00,244,1005.9,19.8,7,1030,30.7,32.23
2017-01-10 13:40:00,245,1005.8,18.9,7,1031,30.8,32.95
2017-01-10 13:50:00,243,1005.8,18.2,7,1016,31,33.59
2017-01-10 14:00:00,189,1005.7,16.8,7,1016,31.1,33.66
2017-01-10 14:10:00,61,1005.5,16.8,8,1001,31.3,33.6
2017-01-10 14:20:00,239,1005.5,18.6,7,977,31.5,32.27
2017-01-10 14:30:00,248,1005.4,18.3,8,968,31.6,32.47
2017-01-10 14:40:00,241,1005.4,19.8,7,926,31.8,31.88
2017-01-10 14:50:00,236,1005.2,23.6,8,926,31.9,31.42
2017-01-10 15:00:00,238,1005.1,17.8,7,879,32.1,31.16
2017-01-10 15:10:00,237,1005,18.3,7,880,32.3,31.44
2017-01-10 15:20:00,286,1004.9,19.1,6,813,32.4,32.08
2017-01-10 15:30:00,1,1004.8,16.1,6,805,32.6,31.27
2017-01-10 15:40:00,238,1004.7,16.1,7,775,32.8,31.94
2017-01-10 15:50:00,318,1004.7,17.3,7,723,32.9,31.92
2017-01-10 16:00:00,356,1004.6,19.3,7,689,33.1,31.11
2017-01-10 16:10:00,56,1004.6,20.4,7,658,33.2,30.92
2017-01-10 16:20:00,227,1004.5,21.1,7,621,33.4,31.05
2017-01-10 16:30:00,230,1004.4,21.4,6,582,33.5,30.82
2017-01-10 16:40:00,244,1004.3,23.2,8,561,33.7,31
2017-01-10 16:50:00,37,1004.3,24.7,6,542,33.8,30.34
2017-01-10 17:00:00,91,1004.2,25.4,6,522,33.9,30.71
2017-01-10 17:10:00,237,1004.1,26.8,6,475,34.1,30.08
2017-01-10 17:20:00,239,1004.1,26.9,6,442,34.2,30.2
2017-01-10 17:30:00,241,1004.1,27.6,6,410,34.3,29.9
2017-01-10 17:40:00,239,1004.1,28.3,6,376,34.4,29.68
2017-01-10 17:50:00,239,1004,30.1,6,334,34.5,29.55
2017-01-10 18:00:00,234,1003.9,31.2,6,296,34.6,29.27
2017-01-10 18:10:00,178,1003.8,32,5,258,34.7,29.2
2017-01-10 18:20:00,227,1003.7,33.5,5,215,34.8,29.01
2017-01-10 18:30:00,224,1003.5,34.7,5,158,34.9,28.62
2017-01-10 18:40:00,223,1003.5,36,5,130,34.9,28.32
2017-01-10 18:50:00,215,1003.5,35.3,4,88,35,28.34
2017-01-10 19:00:00,208,1003.6,33,5,25,35.1,28.36
2017-01-10 19:10:00,333,1003.6,35,5,34,35.1,27.97
2017-01-10 19:20:00,210,1003.6,37.5,5,24,35.1,27.52
2017-01-10 19:30:00,217,1003.7,39.5,4,22,35.2,27.14
2017-01-10 19:40:00,351,1003.7,41.1,4,23,35.2,26.82
2017-01-10 19:50:00,197,1003.7,42.8,4,22,35.2,26.46
2017-01-10 20:00:00,209,1003.8,44,4,12,35.2,26.17
2017-01-10 20:10:00,210,1003.9,45.4,3,20,35.2,25.89
2017-01-10 20:20:00,198,1003.9,46.8,3,14,35.2,25.69
2017-01-10 20:30:00,195,1004,47.6,3,21,35.2,25.49
2017-01-10 20:40:00,207,1004.1,48.5,4,15,35.2,25.31
2017-01-10 20:50:00,202,1004.1,49.3,4,20,35.1,25.22
2017-01-10 21:00:00,208,1004.2,50.2,4,11,35.1,25.1
2017-01-10 21:10:00,202,1004.3,51.1,3,12,35.1,24.87
2017-01-10 21:20:00,182,1004.4,51.8,3,13,35.1,24.72
2017-01-10 21:30:00,191,1004.5,52.7,4,24,35,24.54
2017-01-10 21:40:00,193,1004.6,53.5,4,11,34.9,24.4
2017-01-10 21:50:00,195,1004.6,52.5,4,11,34.9,24.59
2017-01-10 22:00:00,188,1004.7,51.8,4,18,34.8,24.55
2017-01-10 22:10:00,194,1004.7,50.8,4,18,34.8,24.86
2017-01-10 22:20:00,198,1004.7,50.4,5,17,34.7,24.73
2017-01-10 22:30:00,189,1004.7,50.5,5,13,34.6,24.67
2017-01-10 22:40:00,179,1004.8,50.5,4,10,34.6,24.5
2017-01-10 22:50:00,187,1004.7,51.2,4,9,34.5,24.33
2017-01-10 23:00:00,186,1004.7,51.5,5,20,34.4,24.28
2017-01-10 23:10:00,182,1004.6,51.4,4,22,34.4,24.23
2017-01-10 23:20:00,188,1004.6,52.4,4,14,34.3,23.93
2017-01-10 23:30:00,187,1004.6,53.4,3,21,34.2,23.67
2017-01-10 23:40:00,189,1004.5,55.1,2,9,34.1,23.25
2017-01-10 23:50:00,189,1004.5,56.8,0,15,34,22.9
2017-01-11 00:00:00,188,1004.4,58,0,11,34,22.62
2017-01-11 00:10:00,189,1004.3,59.6,1,19,33.9,22.33
2017-01-11 00:20:00,189,1004.2,60.4,0,8,33.8,22.13
2017-01-11 00:30:00,187,1004.1,61,1,14,33.7,21.93
2017-01-11 00:40:00,186,1004,62.3,1,22,33.7,21.67
2017-01-11 00:50:00,173,1003.9,61.4,3,25,33.6,21.51
2017-01-11 01:00:00,173,1003.9,61.3,2,24,33.5,21.49
2017-01-11 01:10:00,162,1003.8,63,3,11,33.4,21.29
2017-01-11 01:20:00,115,1003.7,46.7,5,17,33.3,24.04
2017-01-11 01:30:00,112,1003.6,36.7,7,24,33.2,25.5
2017-01-11 01:40:00,109,1003.6,34.4,7,21,33.1,25.6
2017-01-11 01:50:00,109,1003.6,34.1,7,14,33.1,25.42
2017-01-11 02:00:00,116,1003.6,34.1,6,10,33,25.28
2017-01-11 02:10:00,110,1003.6,34.5,6,22,32.9,25.19
2017-01-11 02:20:00,121,1003.5,35,5,7,32.8,24.83
2017-01-11 02:30:00,130,1003.6,35.5,4,14,32.7,24.77
2017-01-11 02:40:00,117,1003.5,36.1,5,20,32.7,24.5
2017-01-11 02:50:00,117,1003.4,36.2,6,14,32.6,24.41
2017-01-11 03:00:00,116,1003.3,36.4,7,17,32.5,24.32
2017-01-11 03:10:00,121,1003.2,37,6,23,32.4,24.03
2017-01-11 03:20:00,113,1003.2,37.4,6,20,32.3,23.94
2017-01-11 03:30:00,115,1003.2,38.2,6,19,32.2,23.69
2017-01-11 03:40:00,114,1003.2,39.2,6,20,32.2,23.42
2017-01-11 03:50:00,117,1003.2,40,5,10,32.1,23.14
2017-01-11 04:00:00,109,1003.2,40.5,5,14,32,23.05
2017-01-11 04:10:00,106,1003.3,41.5,6,12,31.9,22.74
2017-01-11 04:20:00,115,1003.2,42.2,5,6,31.9,22.47
2017-01-11 04:30:00,116,1003.3,42.5,5,12,31.8,22.36
2017-01-11 04:40:00,116,1003.2,42.6,6,18,31.7,22.21
2017-01-11 04:50:00,116,1003.2,42.6,6,18,31.6,22.1
2017-01-11 05:00:00,109,1003.2,42.7,6,27,31.6,21.99
2017-01-11 05:10:00,125,1003.2,42.9,4,23,31.5,21.77
2017-01-11 05:20:00,113,1003.2,43.5,5,24,31.4,21.58
2017-01-11 05:30:00,121,1003.1,43.2,6,27,31.4,21.6
2017-01-11 05:40:00,120,1003.1,43.3,5,37,31.3,21.46
2017-01-11 05:50:00,125,1003.2,43.1,4,42,31.2,21.48
2017-01-11 06:00:00,126,1003.3,42.3,4,64,31.2,21.71
2017-01-11 06:10:00,116,1003.3,41.3,5,52,31.1,21.95
2017-01-11 06:20:00,113,1003.4,40.4,4,137,31,22.23
2017-01-11 06:30:00,123,1003.5,38.9,4,177,30.9,22.57
2017-01-11 06:40:00,112,1003.6,38.7,5,239,30.9,22.73
2017-01-11 06:50:00,121,1003.6,36.9,5,264,30.8,23.1
2017-01-11 07:00:00,125,1003.7,36,4,280,30.7,23.62
2017-01-11 07:10:00,116,1003.7,35.5,5,332,30.7,23.76
2017-01-11 07:20:00,113,1003.7,35.3,5,388,30.6,24.1
2017-01-11 07:30:00,123,1003.6,32,5,423,30.5,24.47
2017-01-11 07:40:00,97,1003.6,31.2,5,457,30.5,25.25
2017-01-11 07:50:00,82,1003.6,30.3,6,496,30.4,26
2017-01-11 08:00:00,84,1003.5,28.1,7,526,30.3,26.34
2017-01-11 08:10:00,68,1003.5,28,6,569,30.3,26.87
2017-01-11 08:20:00,78,1003.5,25.8,5,612,30.2,27.1
2017-01-11 08:30:00,98,1003.5,24.7,6,648,30.2,27.7
2017-01-11 08:40:00,65,1003.5,25,6,690,30.1,27.84
2017-01-11 08:50:00,77,1003.4,24.4,5,713,30.1,28.45
2017-01-11 09:00:00,55,1003.3,23.6,5,741,30.1,29.06
2017-01-11 09:10:00,8,1003.4,23.9,4,782,30,29.3
2017-01-11 09:20:00,12,1003.3,22.1,3,805,30,29.99
2017-01-11 09:30:00,52,1003.2,21.3,5,850,30,31.01
2017-01-11 09:40:00,37,1003.1,19.8,5,880,30,31.64
2017-01-11 09:50:00,40,1003,19.3,6,894,29.9,31.65
2017-01-11 10:00:00,10,1003,19.6,6,907,30,32.02
2017-01-11 10:10:00,3,1003,18.7,6,928,30,33.05
2017-01-11 10:20:00,355,1003,18,7,943,30,33.01
2017-01-11 10:30:00,0,1002.8,17.6,6,964,30,33.68
2017-01-11 10:40:00,346,1002.8,16.4,5,965,30.1,34.62
2017-01-11 10:50:00,285,1002.9,19.7,6,981,30.1,32.42
2017-01-11 11:00:00,250,1003,22.7,7,984,30.2,30.18
2017-01-11 11:10:00,241,1002.9,22,7,999,30.2,30.65
2017-01-11 11:20:00,235,1002.7,22.2,7,1005,30.3,30.6
2017-01-11 11:30:00,256,1002.4,20.5,8,1000,30.4,31.31
2017-01-11 11:40:00,247,1002.2,19.4,7,1015,30.5,31.94
2017-01-11 11:50:00,253,1002.1,17.8,7,1026,30.6,32.19
2017-01-11 12:00:00,259,1001.9,18,8,1024,30.7,32.1
2017-01-11 12:10:00,253,1001.7,17.9,7,1043,30.8,33.08
2017-01-11 12:20:00,251,1001.5,18.5,7,1043,30.9,31.76
2017-01-11 12:30:00,239,1001.3,18.5,6,1038,31,32.83
2017-01-11 12:40:00,246,1001.2,17.2,7,1050,31.1,33.14
2017-01-11 12:50:00,259,1001.1,16.7,7,1040,31.3,34.42
2017-01-11 13:00:00,268,1001,15.7,8,1037,31.4,34.21
2017-01-11 13:10:00,256,1001,15.1,9,1031,31.5,34.33
2017-01-11 13:20:00,258,1000.9,14.8,8,1031,31.7,33.87
2017-01-11 13:30:00,201,1000.9,13.9,8,1009,31.8,34.28
2017-01-11 13:40:00,252,1000.8,15.4,8,1012,32,32.7
2017-01-11 13:50:00,243,1000.7,15.4,7,998,32.1,32.73
2017-01-11 14:00:00,248,1000.6,17.6,8,980,32.3,32.37
2017-01-11 14:10:00,227,1000.7,23,6,968,32.4,31.44
2017-01-11 14:20:00,36,1000.6,27.9,6,939,32.6,29.26
2017-01-11 14:30:00,263,1000.5,27.1,7,916,32.8,30.1
2017-01-11 14:40:00,225,1000.5,27.2,7,905,32.9,29.81
2017-01-11 14:50:00,27,1000.3,28.3,7,905,33.1,29.41
2017-01-11 15:00:00,248,1000.2,26.5,6,865,33.2,29.71
2017-01-11 15:10:00,128,1000,28.9,7,835,33.4,29.46
2017-01-11 15:20:00,92,999.9,27.4,6,807,33.6,29.51
2017-01-11 15:30:00,226,999.8,29.1,6,778,33.7,28.87
2017-01-11 15:40:00,236,999.8,31.3,7,751,33.9,27.92
2017-01-11 15:50:00,235,999.7,34.1,8,712,34,27.76
2017-01-11 16:00:00,235,999.7,34.7,7,673,34.1,27.6
2017-01-11 16:10:00,219,999.6,34.2,6,640,34.3,27.27
2017-01-11 16:20:00,202,999.6,38.6,6,613,34.4,26.09
2017-01-11 16:30:00,226,999.7,40.6,6,579,34.6,26.33
2017-01-11 16:40:00,220,999.6,39.5,6,552,34.7,26.17
2017-01-11 16:50:00,232,999.5,39.9,6,536,34.8,26.6
2017-01-11 17:00:00,233,999.3,40.2,6,502,35,25.72
2017-01-11 17:10:00,250,999.2,39,7,469,35.1,26.18
2017-01-11 17:20:00,80,999,41.5,6,449,35.2,25.4
2017-01-11 17:30:00,209,999.1,43.2,7,403,35.3,24.71
2017-01-11 17:40:00,233,999.1,46.7,7,362,35.4,24.46
2017-01-11 17:50:00,235,999.1,49.7,7,341,35.5,24.1
2017-01-11 18:00:00,246,999.1,52.1,7,286,35.6,23.66
2017-01-11 18:10:00,203,999.1,54.7,8,262,35.7,23.65
2017-01-11 18:20:00,120,999.1,56.8,6,201,35.7,23.24
2017-01-11 18:30:00,245,999.2,59.2,8,167,35.8,22.73
2017-01-11 18:40:00,185,999.2,63.1,7,131,35.8,22.57
2017-01-11 18:50:00,214,999,64.9,7,93,35.9,22.29
2017-01-11 19:00:00,233,999.1,67.3,7,43,35.9,22
2017-01-11 19:10:00,199,999.1,71.3,7,34,36,21.69
2017-01-11 19:20:00,225,999.4,74.9,7,34,36,21.23
2017-01-11 19:30:00,229,999.6,77.5,8,33,36,21.1
2017-01-11 19:40:00,127,999.7,77.3,7,22,36,21.07
2017-01-11 19:50:00,67,999.8,77.4,8,18,36,20.76
2017-01-11 20:00:00,231,1000,77.6,8,26,36,20.73
2017-01-11 20:10:00,180,1000.2,78.3,8,16,36,20.65
2017-01-11 20:20:00,182,1000.4,78.1,8,20,35.9,20.56
2017-01-11 20:30:00,233,1000.6,76.8,8,16,35.9,20.44
2017-01-11 20:40:00,128,1000.8,77.1,7,15,35.9,20.39
2017-01-11 20:50:00,336,1001,77.7,7,24,35.8,20.4
2017-01-11 21:00:00,221,1001.2,78,7,23,35.8,20.42
2017-01-11 21:10:00,232,1001.3,77.3,8,14,35.7,20.23
2017-01-11 21:20:00,208,1001.4,76.5,8,15,35.6,20.16
2017-01-11 21:30:00,224,1001.6,76.2,7,18,35.6,20.01
2017-01-11 21:40:00,195,1001.6,75.3,6,10,35.5,19.98
2017-01-11 21:50:00,211,1001.8,74.7,7,14,35.5,19.87
2017-01-11 22:00:00,223,1001.8,74.7,7,14,35.4,19.79
2017-01-11 22:10:00,213,1001.9,75.8,6,18,35.3,19.8
2017-01-11 22:20:00,223,1002,74.6,7,25,35.2,19.72
2017-01-11 22:30:00,358,1002.1,73.1,7,12,35.2,19.61
2017-01-11 22:40:00,227,1002.1,73.5,6,17,35.1,19.53
2017-01-11 22:50:00,216,1002.1,73,6,12,35,19.5
2017-01-11 23:00:00,218,1002.1,74,6,27,34.9,19.59
2017-01-11 23:10:00,68,1002.2,72.4,7,20,34.8,19.43
2017-01-11 23:20:00,214,1002.3,71.3,6,19,34.7,19.29
2017-01-11 23:30:00,218,1002.3,69.7,7,26,34.6,19.43
2017-01-11 23:40:00,220,1002.3,71,7,24,34.6,19.48
2017-01-11 23:50:00,242,1002.3,69,7,23,34.5,19.34
2017-01-12 00:00:00,225,1002.3,66.6,7,18,34.4,19.3
2017-01-12 00:10:00,226,1002.2,68.6,6,23,34.3,19.32
2017-01-12 00:20:00,99,1002.1,66.8,6,7,34.2,19.33
2017-01-12 00:30:00,217,1002.1,66.1,6,13,34.1,19.3
2017-01-12 00:40:00,219,1001.9,67.1,6,25,34,19.44
2017-01-12 00:50:00,213,1001.9,67.1,6,23,34,19.51
2017-01-12 01:00:00,222,1001.8,64,7,12,33.9,19.49
2017-01-12 01:10:00,223,1001.7,63.7,6,17,33.8,19.49
2017-01-12 01:20:00,244,1001.6,63.1,6,18,33.7,19.6
2017-01-12 01:30:00,226,1001.5,64.6,6,14,33.6,19.68
2017-01-12 01:40:00,226,1001.4,68.3,6,28,33.5,19.6
2017-01-12 01:50:00,238,1001.4,68.9,6,18,33.4,19.57
2017-01-12 02:00:00,229,1001.4,68,6,29,33.4,19.44
2017-01-12 02:10:00,230,1001.3,64.9,7,16,33.3,19.49
2017-01-12 02:20:00,235,1001.4,64.8,8,16,33.2,19.4
2017-01-12 02:30:00,234,1001.6,62.1,8,16,33.1,19.33
2017-01-12 02:40:00,241,1001.6,60.2,8,10,33,19.23
2017-01-12 02:50:00,64,1001.6,60.8,7,20,32.9,19.24
2017-01-12 03:00:00,234,1001.6,63.1,6,21,32.9,19.34
2017-01-12 03:10:00,232,1001.6,62.8,8,22,32.8,19.14
2017-01-12 03:20:00,224,1001.6,63,6,22,32.7,18.75
2017-01-12 03:30:00,229,1001.6,64.5,6,31,32.6,18.74
2017-01-12 03:40:00,288,1001.7,65.6,7,16,32.5,18.9
2017-01-12 03:50:00,230,1001.7,66.5,6,11,32.5,18.87
2017-01-12 04:00:00,232,1001.9,68.1,6,21,32.4,18.91
2017-01-12 04:10:00,235,1002,67.3,7,25,32.3,19.05
2017-01-12 04:20:00,230,1002,65.4,6,9,32.2,19.25
2017-01-12 04:30:00,229,1002.1,64.9,6,18,32.2,19.32
2017-01-12 04:40:00,240,1002.1,66.2,6,6,32.1,19.19
2017-01-12 04:50:00,227,1002.2,68.1,6,17,32,19.07
2017-01-12 05:00:00,250,1002.2,68.9,5,18,31.9,19.04
2017-01-12 05:10:00,249,1002.3,69.4,6,15,31.9,19.12
2017-01-12 05:20:00,233,1002.4,76.2,6,24,31.8,18.55
2017-01-12 05:30:00,240,1002.5,79.7,7,16,31.7,18.45
2017-01-12 05:40:00,238,1002.5,80,8,23,31.6,18.64
2017-01-12 05:50:00,238,1002.7,81.5,8,16,31.6,18.23
2017-01-12 06:00:00,216,1003,91,7,32,31.5,16.99
2017-01-12 06:10:00,221,1003.2,96.1,7,47,31.4,16.5
2017-01-12 06:20:00,209,1003.4,97.5,6,66,31.4,16.7
2017-01-12 06:30:00,211,1003.5,97.5,6,64,31.3,16.73
2017-01-12 06:40:00,214,1003.5,96.9,5,58,31.2,17
2017-01-12 06:50:00,146,1003.6,87.6,6,88,31.1,17.38
2017-01-12 07:00:00,240,1003.6,75.1,7,140,31.1,17.88
2017-01-12 07:10:00,219,1003.6,71.2,6,168,31,18.15
2017-01-12 07:20:00,214,1003.8,71,5,179,30.9,18.47
2017-01-12 07:30:00,219,1003.9,60.5,7,203,30.9,18.78
2017-01-12 07:40:00,221,1004,56.2,7,476,30.8,19.19
2017-01-12 07:50:00,220,1004.1,52.9,6,517,30.7,19.75
2017-01-12 08:00:00,216,1004.2,49.4,7,582,30.7,19.88
2017-01-12 08:10:00,205,1004.3,48,6,627,30.6,20.32
2017-01-12 08:20:00,215,1004.5,44.3,7,699,30.5,20.49
2017-01-12 08:30:00,193,1004.6,43.3,7,747,30.5,20.63
2017-01-12 08:40:00,219,1004.8,44.3,7,783,30.4,21.13
2017-01-12 08:50:00,216,1004.9,42.6,8,815,30.3,20.22
2017-01-12 09:00:00,218,1005,41.9,8,871,30.3,20.78
2017-01-12 09:10:00,129,1005,44,7,886,30.2,21.56
2017-01-12 09:20:00,228,1005.1,44,8,290,30.2,21.23
2017-01-12 09:30:00,221,1005.2,44.9,9,242,30.1,20.41
2017-01-12 09:40:00,53,1005.3,44.8,9,320,30.1,20.36
2017-01-12 09:50:00,217,1005.3,42.9,8,1000,30,20.5
2017-01-12 10:00:00,215,1005.3,35.4,9,1060,30,20.95
2017-01-12 10:10:00,213,1005.4,33.6,8,1063,29.9,21.42
2017-01-12 10:20:00,100,1005.5,39.7,8,316,29.9,21.49
2017-01-12 10:30:00,304,1005.7,33.1,8,1026,29.9,21.86
2017-01-12 10:40:00,235,1005.7,34,10,1065,29.9,22.31
2017-01-12 10:50:00,224,1005.8,35,9,1072,29.9,21.69
2017-01-12 11:00:00,213,1005.9,42,8,351,29.9,21.63
2017-01-12 11:10:00,147,1006,42,10,1072,29.9,21.58
2017-01-12 11:20:00,348,1006.1,36.4,9,1088,29.9,21.51
2017-01-12 11:30:00,61,1006,37.9,9,1094,29.9,22.2
2017-01-12 11:40:00,285,1006,34.1,9,1092,30,22.16
2017-01-12 11:50:00,215,1006,32.8,9,1095,30,22.62
2017-01-12 12:00:00,220,1006,34.3,9,1094,30,22.31
2017-01-12 12:10:00,257,1006,31.9,9,1151,30.1,21.73
2017-01-12 12:20:00,225,1006,33,9,1117,30.1,21.99
2017-01-12 12:30:00,231,1005.9,33.1,9,1121,30.2,23.01
2017-01-12 12:40:00,224,1005.9,28.9,9,1142,30.3,22.14
2017-01-12 12:50:00,68,1006,35.9,9,1142,30.3,22.37
2017-01-12 13:00:00,307,1006,37.9,8,1228,30.4,21.9
2017-01-12 13:10:00,241,1006,34.5,8,330,30.5,22.31
2017-01-12 13:20:00,37,1006.1,39.5,8,504,30.6,22.17
2017-01-12 13:30:00,343,1006.1,35.1,9,401,30.7,22.53
2017-01-12 13:40:00,231,1006,34.9,10,1163,30.8,21.49
2017-01-12 13:50:00,221,1005.9,33.4,9,1125,30.9,22.01
2017-01-12 14:00:00,62,1005.8,35.8,9,1119,31,22
2017-01-12 14:10:00,222,1005.7,32.9,8,1044,31.1,22.18
2017-01-12 14:20:00,25,1005.6,39.7,9,1118,31.2,22.54
2017-01-12 14:30:00,328,1005.6,37.6,9,1025,31.3,21.9
2017-01-12 14:40:00,78,1005.5,39.1,8,966,31.4,21.66
2017-01-12 14:50:00,216,1005.5,37.2,8,984,31.5,21.14
2017-01-12 15:00:00,215,1005.5,37.4,7,973,31.6,22.23
2017-01-12 15:10:00,221,1005.4,35.7,8,954,31.7,21.69
2017-01-12 15:20:00,349,1005.4,35.3,9,933,31.8,21.67
2017-01-12 15:30:00,255,1005.4,35.8,8,672,31.9,21.47
2017-01-12 15:40:00,224,1005.4,33.1,8,842,32,22.07
2017-01-12 15:50:00,247,1005.4,35.1,9,849,32.2,21.79
2017-01-12 16:00:00,182,1005.5,40.1,8,854,32.3,21.39
2017-01-12 16:10:00,225,1005.5,39.5,9,655,32.4,20.78
2017-01-12 16:20:00,76,1005.5,36.2,9,673,32.4,21.12
2017-01-12 16:30:00,222,1005.5,36.4,9,688,32.6,20.81
2017-01-12 16:40:00,215,1005.5,34.6,9,632,32.6,20.63
2017-01-12 16:50:00,224,1005.4,38.4,9,607,32.8,19.98
2017-01-12 17:00:00,219,1005.3,42.9,9,190,32.8,19.63
2017-01-12 17:10:00,214,1005.3,41.7,8,346,32.9,19.94
2017-01-12 17:20:00,218,1005.3,39.3,8,566,33,20.11
2017-01-12 17:30:00,226,1005.4,38.2,9,529,33.1,20.24
2017-01-12 17:40:00,0,1005.5,38.2,9,412,33.1,19.76
2017-01-12 17:50:00,322,1005.6,37.4,8,354,33.2,19.62
2017-01-12 18:00:00,212,1005.7,41.6,8,324,33.3,19.69
2017-01-12 18:10:00,171,1005.7,41.1,8,266,33.3,19.48
2017-01-12 18:20:00,85,1005.7,43.1,8,71,33.4,19.18
2017-01-12 18:30:00,216,1005.8,48.1,7,70,33.4,18.7
2017-01-12 18:40:00,214,1005.9,51.4,7,94,33.4,18.86
2017-01-12 18:50:00,259,1005.9,44.1,7,84,33.5,18.85
2017-01-12 19:00:00,200,1006,45.4,9,49,33.5,18.41
2017-01-12 19:10:00,200,1006,47.1,7,36,33.5,18.24
2017-01-12 19:20:00,204,1006.1,49,7,29,33.5,18.09
2017-01-12 19:30:00,198,1006.1,50.3,7,19,33.5,17.91
2017-01-12 19:40:00,8,1006.2,51,7,20,33.5,17.76
2017-01-12 19:50:00,196,1006.3,51.3,5,11,33.5,17.61
2017-01-12 20:00:00,192,1006.4,50.2,6,12,33.4,17.49
2017-01-12 20:10:00,193,1006.4,48.2,7,19,33.4,17.46
2017-01-12 20:20:00,197,1006.5,48.3,7,12,33.4,17.48
2017-01-12 20:30:00,193,1006.7,48.1,6,11,33.3,17.33
2017-01-12 20:40:00,186,1006.6,49.7,6,22,33.3,17.11
2017-01-12 20:50:00,189,1006.7,49,6,20,33.2,17.06
2017-01-12 21:00:00,191,1006.9,49.4,5,23,33.2,16.96
2017-01-12 21:10:00,192,1007.1,51,5,19,33.1,16.84
2017-01-12 21:20:00,192,1007.3,53,6,9,33.1,17.02
2017-01-12 21:30:00,189,1007.5,53.8,6,26,33,17.01
2017-01-12 21:40:00,195,1007.6,54.4,5,11,32.9,16.85
2017-01-12 21:50:00,193,1007.8,54.2,4,25,32.9,16.76
2017-01-12 22:00:00,187,1007.9,53.8,4,19,32.8,16.69
2017-01-12 22:10:00,187,1007.9,53.9,4,12,32.7,16.49
2017-01-12 22:20:00,191,1008,54.5,4,7,32.6,16.42
2017-01-12 22:30:00,190,1008.2,53.9,4,31,32.5,16.36
2017-01-12 22:40:00,190,1008.3,54.7,3,25,32.5,16.07
2017-01-12 22:50:00,172,1008.5,54,4,10,32.4,16.49
2017-01-12 23:00:00,168,1008.6,51,4,15,32.3,16.74
2017-01-12 23:10:00,174,1008.7,50.5,4,27,32.2,16.71
2017-01-12 23:20:00,177,1008.9,50,4,26,32.1,16.59
2017-01-12 23:30:00,168,1009,49.9,4,17,32,16.42
2017-01-12 23:40:00,173,1009.1,51.2,3,24,31.9,16.09
